date,rate
1978-09-18,0.0009658
1978-09-19,0.0009689
1978-09-20,0.0009786
1978-09-21,0.0009856
1978-09-22,0.0009771
1978-09-25,0.000975
1978-09-26,0.0009748
1978-09-27,0.000971
1978-09-28,0.0009647
1978-09-29,0.000969
1978-10-04,0.0009794
1978-10-05,0.0009771
1978-10-06,0.0009725
1978-10-09,0.0009704
1978-10-12,0.0009871
1978-10-13,0.0009802
1978-10-17,0.0009993
1978-10-18,0.0010084
1978-10-19,0.0010016
1978-10-20,0.0010066
1978-10-24,0.0010099
1978-10-25,0.0010284
1978-10-26,0.0010343
1978-10-27,0.001033
1978-10-30,0.001043
1978-10-31,0.0010522
1978-11-01,0.0010283
1978-11-02,0.0009891
1978-11-06,0.0009766
1978-11-08,0.0009899
1978-11-09,0.0009999
1978-11-10,0.0009933
1978-11-13,0.0009915
1978-11-14,0.000995
1978-11-15,0.0009902
1978-11-16,0.0009839
1978-11-17,0.0009782
1978-11-20,0.0009588
1978-11-21,0.0009741
1978-11-22,0.0009708
1978-11-24,0.0009748
1978-11-27,0.0009607
1978-11-28,0.0009632
1978-11-29,0.0009572
1978-11-30,0.0009532
1978-12-01,0.0009313
1978-12-04,0.0009378
1978-12-05,0.0009503
1978-12-06,0.0009437
1978-12-07,0.0009422
1978-12-08,0.0009404
1978-12-11,0.0009475
1978-12-12,0.0009602
1978-12-13,0.0009473
1978-12-14,0.0009481
1978-12-15,0.0009538
1978-12-18,0.0009631
1978-12-19,0.0009648
1978-12-20,0.0009711
1978-12-21,0.0009635
1978-12-22,0.0009619
1978-12-26,0.0009674
1978-12-27,0.0009744
1978-12-28,0.0009838
1978-12-29,0.0009776
1979-01-04,0.0009682
1979-01-05,0.0009669
1979-01-08,0.0009705
1979-01-09,0.0009599
1979-01-10,0.0009512
1979-01-11,0.0009492
1979-01-12,0.0009444
1979-01-16,0.0009616
1979-01-17,0.0009722
1979-01-18,0.0009687
1979-01-19,0.0009658
1979-01-22,0.0009672
1979-01-23,0.0009699
1979-01-24,0.0009676
1979-01-25,0.0009623
1979-01-26,0.0009554
1979-01-29,0.000954
1979-01-30,0.0009568
1979-01-31,0.0009491
1979-02-01,0.0009416
1979-02-02,0.0009478
1979-02-05,0.000966
1979-02-06,0.0009759
1979-02-07,0.000975
1979-02-08,0.0009704
1979-02-09,0.0009648
1979-02-13,0.0009832
1979-02-14,0.0009807
1979-02-15,0.0009875
1979-02-16,0.0009819
1979-02-19,0.0009803
1979-02-20,0.0009821
1979-02-21,0.0009801
1979-02-22,0.0009784
1979-02-23,0.0009809
1979-02-26,0.0009727
1979-02-27,0.0009589
1979-02-28,0.0009504
1979-03-01,0.0009577
1979-03-02,0.0009395
1979-03-05,0.0009377
1979-03-06,0.0009463
1979-03-07,0.0009584
1979-03-08,0.0009623
1979-03-09,0.000968
1979-03-12,0.0009721
1979-03-13,0.0009712
1979-03-15,0.0009732
1979-03-16,0.0009819
1979-03-19,0.0009857
1979-03-20,0.0009943
1979-03-22,0.0010052
1979-03-23,0.0010147
1979-03-26,0.0010148
1979-03-27,0.0010214
1979-03-28,0.0010228
1979-03-29,0.001021
1979-03-30,0.0010214
1979-04-02,0.0010105
1979-04-03,0.0010053
1979-04-04,0.0010014
1979-04-05,0.0010038
1979-04-06,0.0010041
1979-04-09,0.0010107
1979-04-10,0.0010236
1979-04-11,0.0010279
1979-04-13,0.0010161
1979-04-16,0.0010184
1979-04-17,0.0010143
1979-04-19,0.0010311
1979-04-20,0.0010226
1979-04-23,0.0010227
1979-04-24,0.0010274
1979-04-25,0.0010277
1979-04-26,0.0010321
1979-04-27,0.0010277
1979-05-01,0.0010141
1979-05-04,0.0010246
1979-05-07,0.0010596
1979-05-08,0.0010786
1979-05-09,0.0010751
1979-05-10,0.0010878
1979-05-11,0.0010822
1979-05-14,0.001098
1979-05-15,0.0010968
1979-05-16,0.0010939
1979-05-17,0.0011037
1979-05-18,0.0010947
1979-05-21,0.0010912
1979-05-22,0.0011018
1979-05-23,0.001093
1979-05-24,0.0011071
1979-05-25,0.001107
1979-05-28,0.0011032
1979-05-29,0.0011
1979-05-30,0.0010963
1979-05-31,0.0010985
1979-06-04,0.0010965
1979-06-05,0.0010988
1979-06-06,0.0010896
1979-06-07,0.001092
1979-06-08,0.0010945
1979-06-11,0.0011089
1979-06-12,0.0011123
1979-06-13,0.0011137
1979-06-14,0.0011147
1979-06-15,0.001123
1979-06-18,0.0011292
1979-06-19,0.001135
1979-06-20,0.0011455
1979-06-21,0.0011452
1979-06-22,0.0011516
1979-06-25,0.0011771
1979-06-26,0.0011691
1979-06-27,0.0011753
1979-06-28,0.0011707
1979-06-29,0.00116
1979-07-02,0.0011578
1979-07-03,0.00115
1979-07-04,0.0011622
1979-07-05,0.0011719
1979-07-06,0.0011673
1979-07-09,0.0011685
1979-07-10,0.001171
1979-07-11,0.0011734
1979-07-12,0.0011787
1979-07-13,0.0011778
1979-07-16,0.00118
1979-07-17,0.0011884
1979-07-18,0.0012026
1979-07-19,0.0011982
1979-07-20,0.001195
1979-07-23,0.0012029
1979-07-24,0.0012123
1979-07-25,0.0012029
1979-07-26,0.0012025
1979-07-27,0.0012008
1979-07-30,0.001198
1979-07-31,0.0011922
1979-08-01,0.0011926
1979-08-03,0.0011912
1979-08-06,0.0011959
1979-08-07,0.0011998
1979-08-08,0.0012038
1979-08-09,0.001205
1979-08-10,0.0012135
1979-08-13,0.0012201
1979-08-14,0.0012202
1979-08-15,0.0012231
1979-08-16,0.0012249
1979-08-17,0.0012296
1979-08-20,0.0012378
1979-08-21,0.0012402
1979-08-22,0.0012351
1979-08-23,0.0012306
1979-08-24,0.0012332
1979-08-27,0.0012329
1979-08-28,0.0012304
1979-08-29,0.0012251
1979-08-30,0.0012322
1979-08-31,0.0012309
1979-09-03,0.0012295
1979-09-04,0.0012375
1979-09-05,0.0012359
1979-09-06,0.0012451
1979-09-07,0.0012416
1979-09-10,0.0012496
1979-09-11,0.0012544
1979-09-12,0.0012488
1979-09-13,0.0012473
1979-09-14,0.0012545
1979-09-17,0.0012697
1979-09-18,0.0012767
1979-09-19,0.0012832
1979-09-20,0.001304
1979-09-21,0.00131
1979-09-25,0.0013015
1979-09-26,0.0013
1979-09-27,0.0013027
1979-09-28,0.0012944
1979-10-02,0.0012881
1979-10-03,0.0012928
1979-10-04,0.0013161
1979-10-05,0.0013016
1979-10-08,0.001303
1979-10-09,0.0012988
1979-10-11,0.0013129
1979-10-12,0.0013062
1979-10-15,0.0012982
1979-10-16,0.0012859
1979-10-17,0.0012784
1979-10-18,0.0012896
1979-10-19,0.0013001
1979-10-22,0.001292
1979-10-23,0.0012885
1979-10-24,0.0012936
1979-10-25,0.0012993
1979-10-26,0.0013003
1979-10-29,0.0012982
1979-10-30,0.0012793
1979-10-31,0.0012851
1979-11-01,0.0012871
1979-11-02,0.0013024
1979-11-05,0.0013082
1979-11-06,0.0013184
1979-11-07,0.0013151
1979-11-08,0.0013051
1979-11-09,0.0012879
1979-11-12,0.0012711
1979-11-13,0.0012756
1979-11-14,0.0013027
1979-11-15,0.0012804
1979-11-16,0.0012802
1979-11-19,0.0012949
1979-11-20,0.0012993
1979-11-21,0.0012976
1979-11-22,0.0013044
1979-11-26,0.0012958
1979-11-27,0.0013149
1979-11-28,0.0013159
1979-11-29,0.001315
1979-11-30,0.0013163
1979-12-03,0.0013284
1979-12-04,0.0013354
1979-12-05,0.001342
1979-12-06,0.0013694
1979-12-07,0.0014012
1979-12-10,0.001439
1979-12-11,0.0014414
1979-12-12,0.0014317
1979-12-13,0.0014068
1979-12-14,0.0013948
1979-12-17,0.0014126
1979-12-18,0.0014223
1979-12-19,0.0014266
1979-12-20,0.0014388
1979-12-21,0.0014464
1979-12-24,0.00145
1979-12-26,0.0014556
1979-12-27,0.0014597
1979-12-28,0.0014679
1979-12-31,0.0014751
1980-01-02,1.4751
1980-01-03,1.4751
1980-01-04,0.0014971
1980-01-06,1.4971
1980-01-07,0.0015303
1980-01-08,0.0015323
1980-01-09,0.0015316
1980-01-10,0.0015315
1980-01-11,0.0015358
1980-01-13,1.5358
1980-01-14,0.0015317
1980-01-15,1.5317
1980-01-16,0.001522
1980-01-17,0.001524
1980-01-18,0.0015241
1980-01-20,1.5241
1980-01-21,0.0015257
1980-01-22,0.0015233
1980-01-23,0.0015494
1980-01-24,0.0015445
1980-01-25,0.0015402
1980-01-27,1.5402
1980-01-28,0.0015434
1980-01-29,0.001547
1980-01-30,0.0015487
1980-01-31,0.0015502
1980-02-01,0.0015436
1980-02-03,1.5436
1980-02-04,0.0015499
1980-02-05,0.0015607
1980-02-06,0.0015613
1980-02-07,0.0015668
1980-02-08,0.0015647
1980-02-10,1.5647
1980-02-11,0.0015671
1980-02-12,0.0015665
1980-02-13,0.0015662
1980-02-14,0.0015589
1980-02-15,0.0015602
1980-02-17,1.5602
1980-02-18,0.0015654
1980-02-19,0.0015719
1980-02-20,0.0015754
1980-02-21,0.0015807
1980-02-22,0.0015788
1980-02-24,1.5788
1980-02-25,0.0016031
1980-02-26,0.0016039
1980-02-27,0.0015911
1980-02-28,0.0015918
1980-02-29,0.001581
1980-03-04,0.001599
1980-03-05,0.0015905
1980-03-06,0.0015899
1980-03-07,0.0015868
1980-03-09,1.5868
1980-03-10,0.0015937
1980-03-11,0.0016017
1980-03-12,0.0016147
1980-03-13,0.0016227
1980-03-14,0.0016182
1980-03-16,1.6182
1980-03-17,0.001628
1980-03-18,0.0016333
1980-03-19,0.0016418
1980-03-20,1.6418
1980-03-21,0.0016454
1980-03-23,1.6454
1980-03-24,0.0016498
1980-03-25,0.0016517
1980-03-26,0.0016526
1980-03-27,0.0016516
1980-03-28,0.0016566
1980-03-30,1.6566
1980-03-31,0.0016613
1980-04-02,0.0016249
1980-04-03,0.0016334
1980-04-04,0.0016357
1980-04-06,1.6357
1980-04-08,0.0016186
1980-04-09,0.0016646
1980-04-10,0.0017037
1980-04-11,0.0017035
1980-04-13,1.7035
1980-04-14,0.0017013
1980-04-15,0.001703
1980-04-16,0.001701
1980-04-17,0.0017261
1980-04-18,0.0017334
1980-04-20,1.7334
1980-04-22,0.0017274
1980-04-23,0.0017401
1980-04-24,0.0017671
1980-04-25,0.0017612
1980-04-27,1.7612
1980-04-28,0.0017838
1980-04-29,1.7838
1980-04-30,0.0018034
1980-05-01,0.0017985
1980-05-02,0.0018015
1980-05-04,1.8015
1980-05-05,1.8015
1980-05-06,0.0018673
1980-05-07,0.0018816
1980-05-08,0.0018856
1980-05-09,0.0019008
1980-05-11,1.9008
1980-05-12,0.0019366
1980-05-13,0.0019535
1980-05-14,0.0019551
1980-05-15,0.0019625
1980-05-16,0.0019746
1980-05-18,1.9746
1980-05-19,0.0019845
1980-05-20,0.0019969
1980-05-22,0.0020282
1980-05-23,0.0020555
1980-05-25,2.0555
1980-05-26,0.002119
1980-05-27,0.0021097
1980-05-28,0.0020748
1980-05-29,0.0020672
1980-05-30,0.0020486
1980-06-01,2.0486
1980-06-02,0.0020711
1980-06-03,0.0020562
1980-06-04,0.0020824
1980-06-05,0.0021065
1980-06-06,0.0021344
1980-06-08,2.1344
1980-06-09,0.0021652
1980-06-10,0.0021882
1980-06-11,0.0021867
1980-06-12,0.0021866
1980-06-13,0.0022038
1980-06-15,2.2038
1980-06-16,0.0022032
1980-06-17,0.0022111
1980-06-18,0.0022311
1980-06-19,0.0022274
1980-06-20,0.0022282
1980-06-22,2.2282
1980-06-23,0.002257
1980-06-24,0.002251
1980-06-25,0.0022634
1980-06-26,0.0022664
1980-06-27,0.0022772
1980-06-29,2.2772
1980-06-30,0.0022799
1980-07-01,0.0022639
1980-07-02,0.0022753
1980-07-03,0.0022849
1980-07-04,0.0022867
1980-07-06,2.2867
1980-07-07,0.0023046
1980-07-08,0.0023157
1980-07-09,0.0023084
1980-07-10,0.0023242
1980-07-11,0.0023291
1980-07-13,2.3291
1980-07-14,0.0023293
1980-07-15,0.0023299
1980-07-16,0.0023336
1980-07-17,0.0023548
1980-07-18,0.0023533
1980-07-20,2.3533
1980-07-21,0.0023487
1980-07-23,0.002304
1980-07-24,0.0023038
1980-07-25,0.0022955
1980-07-27,2.2955
1980-07-28,0.0022772
1980-07-29,0.0022948
1980-07-30,0.0022971
1980-07-31,0.0023024
1980-08-01,0.0023088
1980-08-03,2.3088
1980-08-04,0.002324
1980-08-05,0.0023342
1980-08-06,0.0023389
1980-08-07,0.0023522
1980-08-08,0.0023527
1980-08-10,2.3527
1980-08-11,0.0023512
1980-08-12,0.0023869
1980-08-13,0.0023876
1980-08-14,0.0023815
1980-08-15,0.0023774
1980-08-17,2.3774
1980-08-18,0.0023782
1980-08-19,0.0024166
1980-08-20,0.0024483
1980-08-21,0.0024487
1980-08-22,0.0024592
1980-08-24,2.4592
1980-08-25,0.0024772
1980-08-26,0.0025245
1980-08-27,0.0025423
1980-08-28,0.0025558
1980-08-29,0.0025447
1980-08-31,2.5447
1980-09-01,0.0025699
1980-09-02,0.002586
1980-09-03,0.0025739
1980-09-04,0.0025803
1980-09-05,0.0025654
1980-09-07,2.5654
1980-09-08,0.0026102
1980-09-09,0.0026194
1980-09-10,0.0026288
1980-09-14,2.6288
1980-09-15,2.6288
1980-09-16,0.0027058
1980-09-17,0.0027262
1980-09-18,0.00272
1980-09-19,0.0027429
1980-09-21,2.7429
1980-09-22,0.0027366
1980-09-23,2.7366
1980-09-24,0.0027121
1980-09-26,0.0027789
1980-09-28,2.7789
1980-09-29,0.0027756
1980-10-03,0.0028547
1980-10-05,2.8547
1980-10-06,0.0028657
1980-10-07,0.0028536
1980-10-08,0.0028697
1980-10-09,0.0028669
1980-10-10,2.8669
1980-10-12,2.8669
1980-10-13,0.0029036
1980-10-14,0.0029251
1980-10-15,0.0029243
1980-10-16,0.0029182
1980-10-17,0.0029209
1980-10-19,2.9209
1980-10-20,0.0029373
1980-10-21,0.0029515
1980-10-22,0.0029489
1980-10-23,0.0029399
1980-10-24,0.0029244
1980-10-26,2.9244
1980-10-27,0.0029383
1980-10-28,0.0029531
1980-10-29,0.0029885
1980-10-30,0.0030282
1980-10-31,0.0030074
1980-11-02,3.0074
1980-11-03,3.0074
1980-11-04,0.003038
1980-11-05,0.0030421
1980-11-06,0.0030702
1980-11-07,0.0030742
